address,lastTradeTime_EST,decimals,lastTradeUnixTime,liquidity,mc,name,symbol,v24hChangePercent,v24hUSD,token_link
rijDYuSn636ooBfJVRgWzgz2g8VKG72YXXoeLpYUCSo,2024-04-21 08:41:07-04:00,6.0,1713703267,5814.659587255327,3505.224546330532,GUMMY,GUMMY,,229580.13646300283,https://birdeye.so/token/rijDYuSn636ooBfJVRgWzgz2g8VKG72YXXoeLpYUCSo
3qtSYhKmVJob7AUExdh8zeFjW36fHwUeJ81LyfV3FpV8,2024-04-21 09:00:11-04:00,9.0,1713704411,2145.425344089402,2583.503204274073,ᗪOGE ᒪOᖇᗪ,DOGEL,,228973.01893026897,https://birdeye.so/token/3qtSYhKmVJob7AUExdh8zeFjW36fHwUeJ81LyfV3FpV8
22tGJUmdZBvKs1vseTaBUu78csTimfyHJ7bhg1RekJmJ,2024-04-21 09:01:26-04:00,9.0,1713704486,2138.127024575094,2691.263487432186,FLOᖇK ᒪOᖇᗪ,FLORKL,,228328.1169098405,https://birdeye.so/token/22tGJUmdZBvKs1vseTaBUu78csTimfyHJ7bhg1RekJmJ
H5DTNEegTedj4SJDkpVDhkJ7FayqBdmdJ591U37HzJXV,2024-04-21 09:01:36-04:00,6.0,1713704496,13618.788784058195,18010.443806567462,Elizbuth Teh II,LIZZY,,224106.79634329345,https://birdeye.so/token/H5DTNEegTedj4SJDkpVDhkJ7FayqBdmdJ591U37HzJXV
3CfteX2Zhsqcm26qoKKS7uU7Ew3w8PR8kies8MSRf2UD,2024-04-21 08:32:50-04:00,9.0,1713702770,3424.077699834387,2733.370836128643,BENKSY,BENKSY,,219448.4539759485,https://birdeye.so/token/3CfteX2Zhsqcm26qoKKS7uU7Ew3w8PR8kies8MSRf2UD
4pwTCm1nVhLLWsGa1FhCyQVByAETypgjdHqdvqKna3g8,2024-04-21 08:38:55-04:00,6.0,1713703135,5714.711761342416,10275.714844028786,Brad Bit,BIT,,215361.2863356345,https://birdeye.so/token/4pwTCm1nVhLLWsGa1FhCyQVByAETypgjdHqdvqKna3g8
Fm8siwvun4986MdfyCsdPXhYm6NjAmChzFSTLKdQudaQ,2024-04-21 08:50:38-04:00,6.0,1713703838,2247.7267080880383,1696.8840051563284,ScoobyDoobie,DOOBIE,,212894.49615041597,https://birdeye.so/token/Fm8siwvun4986MdfyCsdPXhYm6NjAmChzFSTLKdQudaQ
Gud7Z8Y2vPBZBmsDeFVmu6XJm4967JTcTXU49PhfsFak,2024-04-21 09:01:21-04:00,6.0,1713704481,11560.879626833448,13093.816603296218,Supepeme,SUP,,202107.34350303977,https://birdeye.so/token/Gud7Z8Y2vPBZBmsDeFVmu6XJm4967JTcTXU49PhfsFak
3NotQ2nQGhT2AyqT8hhHF5r2qj6EmNGGVZAj3StKZ67x,2024-04-21 09:02:16-04:00,6.0,1713704536,4048.725761133504,17864.755211526754,Gummy Cat,$GUMCAT,,187997.6699976828,https://birdeye.so/token/3NotQ2nQGhT2AyqT8hhHF5r2qj6EmNGGVZAj3StKZ67x
7dPXJd2TcLYAk3N8kLoNwztJ1HySu43K4SWqEPUK17WQ,2024-04-21 08:50:21-04:00,6.0,1713703821,2469.394467756434,1912.847571387334,POPPY,POPPY,,186140.1168728045,https://birdeye.so/token/7dPXJd2TcLYAk3N8kLoNwztJ1HySu43K4SWqEPUK17WQ
CJEivoP5Q3YE9cYfwhExNkJfYq2zzrhGAJMMLRAnBmZd,2024-04-21 08:59:19-04:00,4.0,1713704359,6321.065973005145,12790.490900727533,catwifcar,catwifcar,,181371.66157154983,https://birdeye.so/token/CJEivoP5Q3YE9cYfwhExNkJfYq2zzrhGAJMMLRAnBmZd
BdZniBqGGrfnyD3yHcorFBZrMyxBAhP61p1gyZk829PY,2024-04-21 08:42:00-04:00,6.0,1713703320,5798.5514215880285,3378.6030915756933,Chronic the Hemp Hog,HEMP,,181314.2412992943,https://birdeye.so/token/BdZniBqGGrfnyD3yHcorFBZrMyxBAhP61p1gyZk829PY
B1b9odj7scwbgYAqDeDbyTuVaf3URMSAYPb1q3Jkygji,2024-04-21 08:57:33-04:00,6.0,1713704253,5475.801770466964,3025.869722183874,ChuChu The Dog,CHUCHU,,180660.32563180104,https://birdeye.so/token/B1b9odj7scwbgYAqDeDbyTuVaf3URMSAYPb1q3Jkygji
4ECa2CaPcoVS4V3azTCejtimaoswvm8DDWGF4FLmozLR,2024-04-21 09:01:40-04:00,6.0,1713704500,2473.723902185987,1956.8100828645836,Bird Dog,BIRDD,,175086.54351968662,https://birdeye.so/token/4ECa2CaPcoVS4V3azTCejtimaoswvm8DDWGF4FLmozLR
494xMkFGfMdd5rXzYKAbEKJAUK1REVuH4zJizwvoHCwt,2024-04-21 09:02:04-04:00,6.0,1713704524,14202.816071001638,18351.666114423133,Jawn MaCafe,WHACKD,,153072.75791734632,https://birdeye.so/token/494xMkFGfMdd5rXzYKAbEKJAUK1REVuH4zJizwvoHCwt
2b7RGihDMUqLyY5jCniQF2dLsBNndTrurD3TkRgAd8nF,2024-04-21 08:29:06-04:00,9.0,1713702546,7517.149692573558,12507.925211259684,Jeo Highden,HIGHDEN,,150580.87997039047,https://birdeye.so/token/2b7RGihDMUqLyY5jCniQF2dLsBNndTrurD3TkRgAd8nF
6VquR14auARfkMD3Xzb91GuSP3YPruT7kssWCem5Y8nh,2024-04-21 08:47:51-04:00,6.0,1713703671,2826.361807824732,2110.292578325121,Piano Yasin,SPACEX,,147204.43357879226,https://birdeye.so/token/6VquR14auARfkMD3Xzb91GuSP3YPruT7kssWCem5Y8nh
Gvp3snjf83GxWGbbaCnr2oxabAse9Y9C7qKnmpELz7N8,2024-04-21 08:34:49-04:00,9.0,1713702889,2434.620434226694,1842.026143802007,Book of Gummy,BOG,,146015.91918998427,https://birdeye.so/token/Gvp3snjf83GxWGbbaCnr2oxabAse9Y9C7qKnmpELz7N8
3WzcGdbSCbs8Y2UKy7gYv3epvHgj8Xi99yfKtBmtczaR,2024-04-21 08:45:13-04:00,9.0,1713703513,8259.862513518505,14824.668517766911,DONT SHARE PLEASE,369,,145195.74757831093,https://birdeye.so/token/3WzcGdbSCbs8Y2UKy7gYv3epvHgj8Xi99yfKtBmtczaR
8EAHC13yTmwYFtazFsmiuvvXTGUMsYxzSUXGzYeZE984,2024-04-21 08:34:09-04:00,9.0,1713702849,2518.5847444215633,1731.5133674200054,Chooch and Cheng,CHONG,,137579.19630981248,https://birdeye.so/token/8EAHC13yTmwYFtazFsmiuvvXTGUMsYxzSUXGzYeZE984
5xCrCQaiVWkRL7qsUxPBw56ZpbUXPxwshG7nbzVFuAz,2024-04-21 08:40:01-04:00,6.0,1713703201,7603.90133465858,5119.0068499615145,Get Money Nigga,$miles,,136528.9715518753,https://birdeye.so/token/5xCrCQaiVWkRL7qsUxPBw56ZpbUXPxwshG7nbzVFuAz
Bp4SPmLKEbNF1UhnHjHmg2iuuDtafREM5aEz4gtU2aGW,2024-04-21 08:59:56-04:00,6.0,1713704396,7213.870665314873,5054.695031577472,baa,baa,,136253.59533094,https://birdeye.so/token/Bp4SPmLKEbNF1UhnHjHmg2iuuDtafREM5aEz4gtU2aGW
HbYxhNYbLeMRPdin3QZvp7ca5HeEZXJNXAskvVjg6Aea,2024-04-21 09:01:41-04:00,3.0,1713704501,23671.97663313759,14521.782363448072,👻 PESU THE PEPE SOUL,PESU,,136123.49229906377,https://birdeye.so/token/HbYxhNYbLeMRPdin3QZvp7ca5HeEZXJNXAskvVjg6Aea
9irAyMcsQSemhFiiSCZi6gFyQVsSWCKZgQT4MFd3ocdV,2024-04-21 08:53:23-04:00,6.0,1713704003,6001.192290023664,3543.5371136602957,tha offc,offc,,131134.34084712685,https://birdeye.so/token/9irAyMcsQSemhFiiSCZi6gFyQVsSWCKZgQT4MFd3ocdV
B6UApdzt3uCpmJeuv5GNXYgYkLckh1kZRp7oBAjbEpZS,2024-04-21 09:00:44-04:00,6.0,1713704444,2233.973483010465,3242.6942288660252,MARU,MARU,,128327.8330554124,https://birdeye.so/token/B6UApdzt3uCpmJeuv5GNXYgYkLckh1kZRp7oBAjbEpZS
56eiB6CQFjSmDEiQLZTjXiaHNqXLNKhpB54FTizcW3Q,2024-04-21 08:58:51-04:00,6.0,1713704331,8431.328058633624,7039.5129400407095,Yoo-Gy-Ooh,YGO,,127915.14004460764,https://birdeye.so/token/56eiB6CQFjSmDEiQLZTjXiaHNqXLNKhpB54FTizcW3Q
Fg43khi4qU91hscyHKH9GRey4hJcP2TgNmyfYTAP4p5i,2024-04-21 08:40:03-04:00,6.0,1713703203,2119.1513680307535,1412.6403243913996,The Highest Community,THC,,125559.79036937543,https://birdeye.so/token/Fg43khi4qU91hscyHKH9GRey4hJcP2TgNmyfYTAP4p5i
5p8JtJ9gaSpgjDr78bUSvaBmQj7pQCFx5Agu7Xhqag9o,2024-04-21 08:53:48-04:00,6.0,1713704028,4250.342311976579,2933.7733547446546,Evil Netanyahu,NYAHU,,124259.66361610129,https://birdeye.so/token/5p8JtJ9gaSpgjDr78bUSvaBmQj7pQCFx5Agu7Xhqag9o
Fd31Yp3okAJTBveY4D7rTyKvBg8vQZvttpeJxZx2hzo8,2024-04-21 08:42:27-04:00,9.0,1713703347,2212.5160327533868,1640.5713173189051,Boden420,BODEN420,,116277.78839592866,https://birdeye.so/token/Fd31Yp3okAJTBveY4D7rTyKvBg8vQZvttpeJxZx2hzo8
7HRFfxJdgQJTYghgve416fqDRVXUEJ72pbuF9bPBPXbA,2024-04-21 08:59:00-04:00,6.0,1713704340,7653.719196324148,5958.443381378872,DONKEH,DONKEH,,114616.0320439814,https://birdeye.so/token/7HRFfxJdgQJTYghgve416fqDRVXUEJ72pbuF9bPBPXbA
4fdzmFns1pCD63Hx2deXTMi6Kjjw1nnbw6wnKN6GedYk,2024-04-21 08:55:41-04:00,6.0,1713704141,2078.638034996587,2672.312785922785,CAT WIF WEED,CATWIFWEED,,113588.998806461,https://birdeye.so/token/4fdzmFns1pCD63Hx2deXTMi6Kjjw1nnbw6wnKN6GedYk
9HAotk75rPC3T9e57H2oKYg8rDVQpoEvuzqCRNURwwNP,2024-04-21 08:53:13-04:00,6.0,1713703993,7588.057358751243,5280.301398038509,rub,rub,,108806.516613504,https://birdeye.so/token/9HAotk75rPC3T9e57H2oKYg8rDVQpoEvuzqCRNURwwNP
8So3va8C1fcTPfHyHQ9Jovt5zAYWm9iFZYaUcbR8y5TD,2024-04-21 08:21:15-04:00,6.0,1713702075,4303.295348527872,6101.996615434688,SnoopWifBlunt,BLUNT,,103047.959814557,https://birdeye.so/token/8So3va8C1fcTPfHyHQ9Jovt5zAYWm9iFZYaUcbR8y5TD
6c4jH86pPjsPh2f4CbKdp5SKjSdoxph2GbPToL6QWhGh,2024-04-21 08:50:43-04:00,9.0,1713703843,18753.81565733384,17027.619961105793,Boden Wif Helmet,BIKE,,100781.91011921348,https://birdeye.so/token/6c4jH86pPjsPh2f4CbKdp5SKjSdoxph2GbPToL6QWhGh
ELPLmZmd6n29gxNotj1wexMCg6CNWLds3y7TuwPCS1SC,2024-04-21 08:59:30-04:00,9.0,1713704370,8067.238858069428,12985.62696746857,Irony Cat,IRONY,,100367.71225466472,https://birdeye.so/token/ELPLmZmd6n29gxNotj1wexMCg6CNWLds3y7TuwPCS1SC
8CmkangC389rEqALNTvN3Yns1HZQbSfDw6kD8rwZuYN,2024-04-21 08:55:48-04:00,9.0,1713704148,4602.4588194237695,5367.214267941836,Book Of Cats,BOCAT,,97507.38919816536,https://birdeye.so/token/8CmkangC389rEqALNTvN3Yns1HZQbSfDw6kD8rwZuYN
5jNXaeBXeBpNVJoMgmENuahHXA4vQfwaKBMYKHA2YY1i,2024-04-21 08:40:18-04:00,9.0,1713703218,2587.1984849636347,1663.2592197431677,Pineapple Express,THC,,93244.12057919812,https://birdeye.so/token/5jNXaeBXeBpNVJoMgmENuahHXA4vQfwaKBMYKHA2YY1i
CWAEFdDRsvpvM3CWBkrxcv9s1ZhyBYS929gwetxRX8vG,2024-04-21 08:21:42-04:00,9.0,1713702102,2535.1308641784,1824.824780218393,UNITED STONERS OF AMERICA,USA,,92561.2305731211,https://birdeye.so/token/CWAEFdDRsvpvM3CWBkrxcv9s1ZhyBYS929gwetxRX8vG
FE6yx22fTkrYP4k3CJvAw5hhbc7dYpxjMJCXrtifGVSC,2024-04-21 08:37:00-04:00,9.0,1713703020,3674.445985823272,4122.422741900961,STEP BRO,BRO,,91532.83710322356,https://birdeye.so/token/FE6yx22fTkrYP4k3CJvAw5hhbc7dYpxjMJCXrtifGVSC
D8aTy89t93B5HVkMFxUhXkoanNWou3tAbm75U55HeYy1,2024-04-21 08:55:34-04:00,9.0,1713704134,3040.451257288443,2347.536288677312,Budd Lightyear,BLIGHTY,,91213.58790496497,https://birdeye.so/token/D8aTy89t93B5HVkMFxUhXkoanNWou3tAbm75U55HeYy1
4tYLw4tTcZbR3tscoFLkZ7YjBgikpQsjZLe1gdeCJ3eH,2024-04-21 09:02:13-04:00,9.0,1713704533,6967.958415669862,7827.825013672895,Bork,BORK,,89106.70477197848,https://birdeye.so/token/4tYLw4tTcZbR3tscoFLkZ7YjBgikpQsjZLe1gdeCJ3eH
2esi3kMyZXwiisu751gZqMZGKK6V16TLB4PPyAuAm1Ex,2024-04-21 09:02:09-04:00,7.0,1713704529,2241.7386921681946,3469.6951539148868,POP SMEK,POPSMEK,,87033.8190798207,https://birdeye.so/token/2esi3kMyZXwiisu751gZqMZGKK6V16TLB4PPyAuAm1Ex
7gK78WG7YC9sZSfPFxKJQNpL1ZPAaujybUvSnYSnCwP3,2024-04-21 08:59:20-04:00,6.0,1713704360,2688.4712084720254,2328.3184558490807,dawk lawd,dawkl,,83621.46549578663,https://birdeye.so/token/7gK78WG7YC9sZSfPFxKJQNpL1ZPAaujybUvSnYSnCwP3
5mqDokGjaHGskLhbF6PLpsGoTPRkahw7tn2QrjrE6pKD,2024-04-21 08:55:48-04:00,6.0,1713704148,12090.274273593124,14637.236799022292,HOCTOR SALAMUNCO,DING,,79673.74919173834,https://birdeye.so/token/5mqDokGjaHGskLhbF6PLpsGoTPRkahw7tn2QrjrE6pKD
sf9b3wQWuSAZRmmxwQzwv1vFCGXe5APdvH6vXoB8NYp,2024-04-21 08:13:01-04:00,9.0,1713701581,2442.964112924817,1387.3693563280965,McWeed,MCWEED,,77388.92296166069,https://birdeye.so/token/sf9b3wQWuSAZRmmxwQzwv1vFCGXe5APdvH6vXoB8NYp
B4tivgu3swoEoXiboMcxwea6mFPNYV7XLs17vTyEknjx,2024-04-21 08:26:00-04:00,9.0,1713702360,2745.5149475954113,1780.4199200523954,gegagedigedagedago,NUG,,77356.38719535474,https://birdeye.so/token/B4tivgu3swoEoXiboMcxwea6mFPNYV7XLs17vTyEknjx
BgCfFnhEsXnYaC7JZ15Bn4UySAQD864fGWAimN8hn3LB,2024-04-21 08:39:45-04:00,9.0,1713703185,2422.51695822299,1334.1839168123772,Hashsquatch,HASHISH,,76572.94490646452,https://birdeye.so/token/BgCfFnhEsXnYaC7JZ15Bn4UySAQD864fGWAimN8hn3LB
BPwDGfqw5heXU4Jj9XML5NFG7E86u8gRPET4Kh8aypfR,2024-04-21 08:13:40-04:00,6.0,1713701620,5176.2187370513475,2719.1985125288024,JJ,JJ,,74458.52334591586,https://birdeye.so/token/BPwDGfqw5heXU4Jj9XML5NFG7E86u8gRPET4Kh8aypfR
EUaJ1cMr1vCGdYjogxFd3NmEvHa77zYKQYznQDePKwYp,2024-04-21 08:58:58-04:00,9.0,1713704338,6317.393968672065,8757.164274686213,Worlds Of Memes,WOME,,71927.83715456253,https://birdeye.so/token/EUaJ1cMr1vCGdYjogxFd3NmEvHa77zYKQYznQDePKwYp
3Qg33KNUnvuQVXWF1HyR8MbNhKN4sDDvnZDVRc4fwNs9,2024-04-21 08:45:46-04:00,9.0,1713703546,3141.106748781306,3270.0287481363353,SafeCum,SAFECUM,,71523.37361035385,https://birdeye.so/token/3Qg33KNUnvuQVXWF1HyR8MbNhKN4sDDvnZDVRc4fwNs9
BmeHbcU61pFNmxrAFbG29sPBmPrM4B38QXJPgFgpTVKe,2024-04-21 08:59:01-04:00,9.0,1713704341,2425.0765897699102,1687.4831245140722,JAMAICAT,JCAT,,71456.31701446066,https://birdeye.so/token/BmeHbcU61pFNmxrAFbG29sPBmPrM4B38QXJPgFgpTVKe
7moh45NukhaHUWSARHp39yuoGepLtM8wPDWWPd4xZGsN,2024-04-21 08:52:54-04:00,6.0,1713703974,2168.3173997220456,1559.5157382470445,Happy Ending,大保健,,70877.16965510725,https://birdeye.so/token/7moh45NukhaHUWSARHp39yuoGepLtM8wPDWWPd4xZGsN
CexPS9NRAD4U3hAxLQh6sof5WXtUj8fdf1GU26uZAwiL,2024-04-21 08:55:48-04:00,6.0,1713704148,2206.796289666825,1558.6239999454451,Doge420wifZaza,ZAZA,,70840.06738412756,https://birdeye.so/token/CexPS9NRAD4U3hAxLQh6sof5WXtUj8fdf1GU26uZAwiL
6oWNxSy3wmnMnaL4VKUFvJYwMMTBE2LM9PFo8zqfuzhN,2024-04-21 08:58:34-04:00,9.0,1713704314,2486.351582446589,1499.5088174585794,GRANDDADDY,PURPLE,,70446.14978825962,https://birdeye.so/token/6oWNxSy3wmnMnaL4VKUFvJYwMMTBE2LM9PFo8zqfuzhN
C4rokPiMP4owUoGDGLugNdWbNXdaH8nqf6tru4mbyCKm,2024-04-21 08:59:30-04:00,9.0,1713704370,4542.749949707033,3947.763209366859,KOSHER Certified Token,KOSHER,,69477.70111073027,https://birdeye.so/token/C4rokPiMP4owUoGDGLugNdWbNXdaH8nqf6tru4mbyCKm
8M2ViPiDNJKSRtjxVjEknhtEJuz3ZF1wQWtgu2LqGCSm,2024-04-21 08:24:44-04:00,9.0,1713702284,2428.794381666412,1376.3553335822833,ᗰᖇᔕ ᗪOᖇK,MRSDORK,,68701.96818992146,https://birdeye.so/token/8M2ViPiDNJKSRtjxVjEknhtEJuz3ZF1wQWtgu2LqGCSm
